TIMESTAMP,SYMBOL,avg_chg_oi_CE,avg_chg_oi_PE,avg_price_CE,avg_price_PE,total_contracts_CE,total_contracts_PE,total_open_int_CE,total_open_int_PE,PCR,PRICE,PRICE_NEXT,price_change,price_pct_change,price_rolling_mean,total_oi,total_volume,oi_diff,chg_oi_total,oi_build_up,direction,volatility
2015-02-03,nifty,-574433.15520529,1161269.0449027482,2453.7724212000035,-634.6647635460462,598462.3646728528,-176364.42457224164,83675.0,-95752590.51433867,-1144.3392950623086,909.5538288269786,80.5268723667707,-829.0269564602079,-0.9114655231888545,549.1836530796672,-95668915.51433867,422097.9401006112,95836265.51433867,586835.8896974582,bearish,0,0
2015-02-04,nifty,383408.3548669761,265886.455307527,1374.3964285714285,-1213.342683837887,-271043.6389250768,147.0,135600.0,-100515854.03180295,-741.267360116541,80.5268723667707,-615.8821749425065,-696.4090473092772,-8.648157153519964,436.45772931433277,-100380254.03180295,-270896.6389250768,100651454.03180295,649294.8101745031,bearish,0,1
2015-02-05,nifty,-551952.6095766143,-506424.99382195185,-1468.7908857087757,237.02653582376274,122818.66530319263,-38733.118195923016,82475.0,18964601.34672961,229.9436356075127,-615.8821749425065,2002.1578627485883,2618.0400376910948,-4.250878080593082,236.35956884269643,19047076.34672961,84085.54710726961,-18882126.34672961,-1058377.6033985661,neutral,1,1
2015-02-06,nifty,0.0,7739.285714285715,3895.051439782891,109.26428571428572,661917.4451784468,-261891.97474752634,86450819.64400879,50116953.03053279,0.5797163431984418,2002.1578627485883,1332.5886817022879,-669.5691810463004,-0.3344237702251446,667.5135227238632,136567772.6745416,400025.4704309205,36333866.61347599,7739.285714285715,bearish,0,0
2015-02-09,nifty,-10005.76923076923,-215881.03337687257,1406.0615384615385,1259.115824943037,621322.0583467908,91500.81938881698,1588125.0,-34056175.49848472,-21.444266350875857,1332.5886817022879,2044.8240808811024,712.2353991788145,0.534475047671112,741.7890141404235,-32468050.498484723,712822.8777356078,35644300.49848472,-225886.8026076418,neutral,1,0
2015-02-10,nifty,0.0,1140922.9445621963,1697.1000000000001,2392.5481617622045,80858.16761814116,71602.0,37803316.623306096,1754775.0,0.046418546221369504,2044.8240808811024,889.3499999999999,-1155.4740808811025,-0.5650726102478291,968.8430645512484,39558091.623306096,152460.16761814116,36048541.623306096,1140922.9445621963,bearish,0,0
2015-02-11,nifty,-929643.7170955306,-575793.3256161931,1321.2749999999999,457.425,-329372.2676197126,0.0,-74911359.96827824,58680874.49570235,-0.7833374607075775,889.3499999999999,2087.494209706651,1198.144209706651,1.3472133689848218,1130.6076900778942,-16230485.472575895,-329372.2676197126,-133592234.46398059,-1505437.0427117236,neutral,1,0
2015-02-12,nifty,-432042.8319636105,-265219.53908137593,3829.7475103223933,345.24090909090904,-39099.81140331793,59727.14154780915,-43327485.1772713,-41500311.495058805,0.9578287621647842,2087.494209706651,546.7036038598467,-1540.7906058468043,-0.7381053315895553,1671.2829670077256,-84827796.67233011,20627.33014449122,-1827173.6822124943,-697262.3710449864,neutral,0,0
2015-02-13,nifty,-541095.9649016468,-529175.4242448398,-116.47377604227313,1209.8809837619665,-322173.27570449986,24488.0,31870536.9509095,-14352804.389639303,-0.45034711563683627,546.7036038598467,-966.7591345189949,-1513.4627383788416,-2.7683423480172156,1380.1921152299776,17517732.561270196,-297685.27570449986,46223341.3405488,-1070271.3891464868,neutral,0,1
2015-02-16,nifty,131766.59441589678,-222.22222222222223,149.98645770167295,-2083.5047267396626,-12678.177771965042,1233.0,432425.0,-56971864.08453345,-131.74970014345482,-966.7591345189949,901.8346736933838,1868.5938082123787,-1.932843188641901,920.3225519857209,-56539439.08453345,-11445.177771965042,57404289.08453345,131544.37219367456,bullish,1,1
2015-02-18,nifty,662266.2132818513,-151312.81964956806,1287.1639276161766,516.5054197705912,-82040.00820630242,-595294.571032535,325.0,33925696.32627771,104386.75792700834,901.8346736933838,1519.1105725262562,617.2758988328724,0.6844668062105815,691.7246705481772,33926021.32627771,-677334.5792388375,-33925371.32627771,510953.3936322832,bullish,1,0
2015-02-19,nifty,-218850.7611723342,0.0,2876.915150288577,161.30599476393553,-165605.71126688636,192296.8825369037,50552102.50990353,83350.0,0.0016487939346077865,1519.1105725262562,753.0546397820135,-766.0559327442427,-0.5042792451047879,817.6767850534285,50635452.50990353,26691.171270017338,50468752.50990353,-218850.7611723342,neutral,0,0
2015-02-20,nifty,482877.4049862767,-373058.13511606667,1715.607142857143,-209.49786329311584,0.0,384040.0,-35134284.037122734,-44452282.447723486,1.2652109945019911,753.0546397820135,832.982820148546,79.9281803665325,0.10613862015333879,550.788871068501,-79586566.48484622,384040.0,9317998.410600752,109819.26987021003,bullish,1,0
2015-02-23,nifty,529880.4424385988,-411.6666666666667,2666.050480469719,-1000.0848401726269,-449283.774917678,5342.0,886650.0,58445427.88681649,65.91713515684485,832.982820148546,620.3827795290952,-212.60004061945085,-0.25522740142652384,608.0447143262409,59332077.88681649,-443941.774917678,-57558777.88681649,529468.7757719322,bearish,0,0
2015-02-24,nifty,3266.0714285714284,-812224.3726397727,1486.5974848355647,-245.8319257773745,3157.0,283671.8892702134,-27362841.833061025,46936561.3997375,-1.7153394258569525,620.3827795290952,-251.71247268375845,-872.0952522128537,-1.4057373624632556,925.4730971358589,19573719.566676475,286828.8892702134,-74299403.23279852,-808958.3012112012,neutral,0,0
2015-02-25,nifty,334039.0343558373,244978.96639032016,920.3860903401586,-1423.8110357076755,-165815.11859456508,283384.05365686666,-36910965.83498832,-39746638.19654996,1.0768246589438653,-251.71247268375845,625.3753343098856,877.0878069936441,-3.484482900835758,694.7636678604305,-76657604.03153828,117568.93506230158,2835672.361561641,579018.0007461575,bullish,1,1
2015-02-26,nifty,1156030.326537872,1748.6842105263158,1234.422574087134,16.32809453263705,1355.0,647105.7014135538,49783717.80390672,42995135.25092024,0.863638497636395,625.3753343098856,-190.95689117110396,-816.3322254809896,-1.3053476539522122,516.0166202171563,92778853.05482696,648460.7014135538,6788582.552986473,1157779.0107483983,bearish,0,0
2015-02-27,nifty,89951.5625,-472867.6730814278,588.4890961997849,-970.4028785419928,531053.70321045,-297162.65551959374,5313800.0,57867851.39101496,10.890107153264136,-190.95689117110396,1880.1459600827156,2071.1028512538196,-10.84591835650508,327.2143140265328,63181651.39101496,233891.04769085627,-52554051.39101496,-382916.1105814278,neutral,1,1
2015-02-28,nifty,-632645.6517008295,357999.6229796272,3163.7737383472495,596.5181818181818,-187087.2925392566,-77638.64695419231,96560053.41984093,-33814444.884119265,-0.3501908261907729,1880.1459600827156,597.9690917202663,-1282.1768683624493,-0.6819560265980844,536.6469420133667,62745608.53572167,-264725.93949344894,130374498.3039602,-274646.0287212023,neutral,0,0
2015-03-02,nifty,285874.31713924056,219328.99774500824,1840.343587542884,-644.4054041023516,868984.9644263871,-175371.94438624356,-1202356.5854231715,94650.0,-0.07872040719657868,597.9690917202663,1009.7556264040363,411.78653468377,0.6886418384922248,532.1642044516009,-1107706.5854231715,693613.0200401435,-1297006.5854231715,505203.3148842488,bullish,1,0
2015-03-03,nifty,-527103.2808833843,-266441.4159374002,2654.5065290068733,-634.9952761988006,41.0,993.0,-33750814.41348264,44577841.76856608,-1.3207930695372583,1009.7556264040363,1006.3353097749466,-3.4203166290897116,-0.0033872716721274608,784.4578242691599,10827027.355083436,1034.0,-78328656.18204872,-793544.6968207845,neutral,0,0
2015-03-04,nifty,326307.33886159037,798950.4939979281,1286.659905264179,726.0107142857142,-468185.2506926764,7752.959416128229,41987432.87229647,33179833.634509686,0.7902324901697412,1006.3353097749466,506.02380910728306,-500.31150066766355,-0.49716182648858015,860.6498193621721,75167266.50680615,-460432.2912765482,8807599.237786781,1125257.8328595185,bearish,0,0
2015-03-05,nifty,45646.22229325528,272610.7571406335,1956.511111111111,-944.4634928965448,195152.2837791429,76.0,105300.0,-30963953.46860825,-294.0546388281885,506.02380910728306,1468.338184893261,962.314375785978,1.901717584165997,1000.0459594178495,-30858653.46860825,195228.2837791429,31069253.46860825,318256.97943388874,bullish,1,1
2015-03-09,nifty,0.0,167.1875,1394.94,1541.7363697865221,-209852.39651537925,463560.39565286133,-31286734.35571554,-58900252.84800212,1.8825951017557085,1468.338184893261,734.0778445832436,-734.2603403100175,-0.5000621436289853,917.6844043799586,-90186987.20371766,253707.99913748208,27613518.49228658,167.1875,bearish,0,0
2015-03-10,nifty,317379.1020710197,0.0,2113.175,-645.0193108335128,631084.977413204,0.0,-123827661.0026484,55921675.9824172,-0.45160891782669754,734.0778445832436,1175.4470001693517,441.36915558610804,0.6012566090135653,944.9061549525541,-67905985.02023119,631084.977413204,-179749336.9850656,317379.1020710197,bullish,1,0
2015-03-11,nifty,569562.2475387007,-8746.666666666666,1999.419803504255,351.47419683444855,-51029.4535707091,3940.076491364336,-57838800.40470985,2710650.0,-0.04686559854341775,1175.4470001693517,617.5807350914707,-557.8662650778809,-0.47459925032562655,978.0444297056171,-55128150.40470985,-47089.37707934476,-60549450.40470985,560815.5808720341,bearish,0,0
2015-03-12,nifty,893850.9835220234,-677459.7819707022,657.8531368496082,577.3083333333333,617828.8602694526,20148.81901200977,-12981529.234994404,-39332054.10151488,3.0298475156137363,617.5807350914707,960.25291339722,342.6721783057493,0.5548621562086059,900.2935147689219,-52313583.33650929,637977.6792814623,26350524.86652048,216391.2015513212,bullish,1,0
2015-03-13,nifty,-700692.1391347761,678996.1646049811,923.9697683934533,996.5360584009867,451046.14838615025,-76555.50392664268,-68353358.60293964,-76958059.21005502,1.1258855568034272,960.25291339722,1103.1913722543432,142.93845885712312,0.14885501190663394,991.1393356269094,-145311417.81299466,374490.64445950754,8604700.607115388,-21695.974529795,neutral,1,0
2015-03-16,nifty,115798.83698564442,-639652.4919928003,-8.317374515321237,2214.7001190240076,0.0,-181924.90791962369,-1383225.0476486534,38210470.02130641,-27.624188910011753,1103.1913722543432,1139.2608076075949,36.06943535325172,0.032695537927879874,918.1099730991257,36827244.97365776,-181924.90791962369,-39593695.068955064,-523853.65500715584,neutral,1,0
2015-03-17,nifty,-420046.72772935586,273227.8252822032,1419.4750000000001,859.0466152151896,180056.45102206952,-195396.34597639687,36512493.46435207,-32763467.80113576,-0.8973221134054686,1139.2608076075949,1631.940417227841,492.6796096202461,0.4324555065269513,999.146565703996,3749025.6632163115,-15339.894954327348,69275961.26548783,-146818.90244715265,neutral,1,0
2015-03-18,nifty,-559224.266163288,-315428.4012353143,1924.3125,1339.5683344556821,574216.8666013074,869524.0,55276014.36742614,-90807586.44728915,-1.642802714459123,1631.940417227841,862.3305194490351,-769.6098977788058,-0.47159190963977327,1090.445249115694,-35531572.07986301,1443740.8666013074,146083600.8147153,-874652.6673986024,neutral,0,0
2015-03-19,nifty,357245.02098734165,-617320.7836271182,1564.7964285714286,159.86461032664167,627515.055043912,-228955.4795737485,58900.0,100369925.65399507,1704.0734406450774,862.3305194490351,520.8126419278385,-341.5178775211966,-0.39604057819894983,1139.3952059872067,100428825.65399507,398559.5754701635,-100311025.65399507,-260075.76263977657,neutral,0,0
2015-03-20,nifty,0.0,-30722.189775336068,1167.892124873632,-126.26684101795486,0.0,969244.9614853212,0.0,-9940589.608907752,0.0,520.8126419278385,1478.4686714087957,957.6560294809572,1.8387726264402886,1051.5071516933306,-9940589.608907752,969244.9614853212,9940589.608907752,-30722.189775336068,neutral,1,1
2015-03-23,nifty,147843.17968340305,-423920.95133317617,1686.3252277537078,1270.6121150638833,-119277.32762190857,336453.00231484097,2643125.0,4892377.272354305,1.8509821791834684,1478.4686714087957,827.3066660875286,-651.1620053212671,-0.44043003271810366,1126.5626115242208,7535502.272354305,217175.6746929324,-2249252.272354305,-276077.7716497731,neutral,0,0
2015-03-24,nifty,255549.3752261056,50.0,-94.6898494847728,1749.30318165983,-248825.64290087088,467180.421278717,-39900381.37975095,-14418242.36105071,0.36135600368892273,827.3066660875286,428.99966184254043,-398.30700424498815,-0.4814502536630685,1064.1717832202078,-54318623.74080166,218354.77837784612,-25482139.018700242,255599.3752261056,bearish,0,0
2015-03-25,nifty,409466.96295643505,366913.91449861776,980.1846153846155,-122.18529169953467,-398566.2890691508,246460.57930642445,58957401.65747604,577525.0,0.009795631825080057,428.99966184254043,1401.8649610784944,972.8652992359539,2.2677530678171802,823.5836321431476,59534926.65747604,-152105.70976272636,58379876.65747604,776380.8774550528,bullish,1,1
2015-03-26,nifty,-168047.16268711354,535132.8388439158,2211.9165888236553,591.8133333333334,50698.86257605476,353415.82134417427,-39950135.16454402,-16495820.78744042,0.41291026224313143,1401.8649610784944,857.2580476800003,-544.606913398494,-0.3884874281895972,931.4905204690394,-56445955.95198444,404114.683920229,-23454314.377103604,367085.67615680234,bearish,0,0
2015-03-27,nifty,913153.722547546,-22.058823529411764,935.5094320937429,779.0066632662576,1065200.0432103842,119.0,8452895.980783872,-53811158.08183429,-6.366002634382844,857.2580476800003,846.5421958594981,-10.71585182050228,-0.012500147242131604,998.7796016194718,-45358262.101050414,1065319.0432103842,62264054.06261816,913131.6637240166,bearish,0,0
2015-03-30,nifty,342653.7762171428,-111549.9004082017,-49.419101486629025,1742.503493205625,-298758.7962416736,-237588.0680334186,41431701.80632889,-56458317.54621996,-1.3626840097018578,846.5421958594981,1503.4230848548027,656.8808889953046,0.7759576453579736,872.3943065096122,-15026615.739891067,-536346.8642750921,97890019.35254885,231103.8758089411,bullish,1,0
2015-03-31,nifty,705577.5346609364,499505.56808440713,1541.6451138102916,1465.2010558993138,215194.0,275593.141513643,-87530760.31039721,133100.0,-0.0015206082927648227,1503.4230848548027,-2.499179940862632,-1505.9222647956653,-1.0016623264376068,1007.6175902630672,-87397660.31039721,490787.141513643,-87663860.31039721,1205083.1027453435,bearish,0,0
2015-04-01,nifty,215941.7559050708,-128233.77926732134,-1082.8455336300685,1077.8471737483433,260604.98899536944,-555101.4905295537,56835246.49189125,-74333875.0523308,-1.3078833935018845,-2.499179940862632,746.166680812269,748.6658607531316,-299.56460857905154,921.3178219063866,-17498628.560439557,-294496.5015341843,131169121.54422206,87707.97663774947,bullish,1,1
2015-04-06,nifty,-329018.72679713555,0.0,1281.1233333333332,211.21002829120462,-263164.7911623535,0.0,333650.0,38200.0,0.11449123332833808,746.166680812269,-25.37234276309266,-771.5390235753616,-1.0340035858147305,790.1781658531414,371850.0,-263164.7911623535,295450.0,-329018.72679713555,neutral,0,0
2015-04-07,nifty,256.25,-277250.49897312187,1283.910613047131,-1334.6552985733163,-568780.9570715288,19972.339692749985,52181275.439080074,-12650920.305257626,-0.2424417609344785,-25.37234276309266,1628.4864744343695,1653.858817197462,-65.18352808961782,613.6520877645228,39530355.13382245,-548808.6173787788,64832195.7443377,-276994.24897312187,neutral,1,1
2015-04-08,nifty,149807.7114937309,30348.491402943153,1345.175,1911.7979488687392,103254.0,308001.9694589568,-49132268.535010725,-42868630.24379091,0.8725147753607904,1628.4864744343695,881.9481391155927,-746.5383353187768,-0.45842464585287745,770.0409434794971,-92000898.77880163,411255.9694589568,-6263638.291219816,180156.20289667405,bearish,0,0
2015-04-09,nifty,-1148370.2516656762,-76274.78583784384,1432.0115384615385,331.88473976964684,651446.0,11026.0,-44692061.98908916,-93952655.58400731,2.102222439567553,881.9481391155927,1583.8246172019526,701.87647808636,0.7958251136968139,645.7459543316551,-138644717.57309645,662472.0,49260593.59491815,-1224645.03750352,neutral,1,0
2015-04-10,nifty,269487.0024994142,-819168.5370772022,2042.364573788467,1125.2846606154383,-316554.53512379894,43.0,36238023.156134464,122900.0,0.0033914653531313056,1583.8246172019526,1031.6489583333332,-552.1756588686194,-0.34863434554017403,963.0107137602181,36360923.156134464,-316511.53512379894,36115123.156134464,-549681.5345777881,neutral,0,0
2015-04-13,nifty,477.0833333333333,-351945.58775268804,1587.0041666666666,476.29375,238.10470498423092,248705.0995523768,-15035921.060108945,35408046.162234135,-2.354897050914524,1031.6489583333332,243.81595258548634,-787.8330057478469,-0.763663840673692,1020.1071692644309,20372125.10212519,248943.20425736104,-50443967.22234308,-351468.5044193547,neutral,0,0
2015-04-15,nifty,-988394.8824986236,-50915.142046884466,121.21372335279088,366.41818181818184,-196783.7938671377,2.0,-55496109.68051788,-44896041.1874492,0.8089943861994731,243.81595258548634,-735.3944706552612,-979.2104232407476,-4.016186852652385,1073.9448283341467,-100392150.86796708,-196781.7938671377,-10600068.49306868,-1039310.0245455081,neutral,0,1
2015-04-16,nifty,0.0,802611.6100928577,-902.0022814587219,-568.7866598518006,174560.37993360136,96836.62786797999,85409866.00781277,1000.0,1.1708249254348744e-05,-735.3944706552612,288.5826241634162,1023.9770948186774,-1.3924188115070806,601.1686393162206,85410866.00781277,271397.00780158135,85408866.00781277,802611.6100928577,bullish,1,0
2015-04-17,nifty,-143219.67477551778,2465.625,370.92774832683244,206.2375,-601588.8409782413,3993.0,57057793.01162016,1368950.0,0.023992340533066276,288.5826241634162,777.6239628437743,489.0413386803581,1.6946319623298864,482.49553632578534,58426743.01162016,-597595.8409782413,55688843.01162016,-140754.04977551778,neutral,1,1
2015-04-20,nifty,-382131.468588762,0.0,2195.596663423195,-640.3487377356464,-607237.629507002,0.0,47449424.47245434,171350.0,0.003611213453167873,777.6239628437743,1317.687820433875,540.0638575901007,0.6945051636720206,321.2554054541497,47620774.47245434,-607237.629507002,47278074.47245434,-382131.468588762,neutral,1,0
2015-04-21,nifty,0.0,144596.61857494042,1413.5632847589093,1221.812356108841,0.0,18144.0,-33180383.53426932,100527661.85788116,-3.0297317616613535,1317.687820433875,1239.0598288664319,-78.62799156744313,-0.059671183377526624,378.46317787425807,67347278.32361184,18144.0,-133708045.39215048,144596.61857494042,bearish,0,0
2015-04-22,nifty,-363902.43248170003,-202692.84122990657,3263.5882505243208,-785.4685927914572,-569038.1961751136,50116.0,-98300376.64685279,54150739.84955913,-0.5508701156262846,1239.0598288664319,157.56645405606935,-1081.4933748103626,-0.8728338612993202,577.5119531304472,-44149636.79729366,-518922.19617511355,-152451116.49641192,-566595.2737116066,neutral,0,0
2015-04-23,nifty,-464469.16075928195,-23055.809647636317,988.0863636363637,-672.953455524225,613953.0346979848,952736.2339597535,54740602.90354881,5800660.787991293,0.10596632993268035,157.56645405606935,1072.9857545538707,915.4193004978014,5.809734730541397,756.1041380727132,60541263.6915401,1566689.2686577383,48939942.115557514,-487524.97040691826,neutral,1,1
2015-04-24,nifty,-188951.80018503423,812257.2448240119,802.1319409789958,1343.8395681287454,-518740.2903450851,11.0,-11206986.126892366,191505669.0653076,-17.088061580246734,1072.9857545538707,1673.8147929894196,600.8290384355489,0.559959939715475,912.984764150804,180298682.93841523,-518729.2903450851,-202712655.19219995,623305.4446389778,bullish,1,0
2015-04-27,nifty,38959.35105310487,315208.6895421901,2020.4142857142858,1327.2153002645534,37110.53392970303,-152348.7905602964,935850.0,145550.0,0.15552706096062402,1673.8147929894196,1399.827458405908,-273.9873345835117,-0.16369035315679853,1092.2229301799332,1081400.0,-115238.25663059336,790300.0,354168.04059529497,bearish,0,0
2015-04-28,nifty,64350.1167093846,347535.81304662244,3068.4092886663084,-268.75437185449266,-245303.86688473704,35645.0,141450.0,-50957161.32663547,-360.2485777775573,1399.827458405908,1431.833284061086,32.005825655178114,0.022864121905156534,1108.6508577743396,-50815711.32663547,-209658.86688473704,51098611.32663547,411885.92975600704,bullish,1,0
2015-04-29,nifty,329155.985950472,-921699.3217400968,1390.3083333333334,1473.3582347888384,112386.42732330854,276141.9507944125,-147652138.5539291,90092901.42472816,-0.6101699732024013,1431.833284061086,906.216630559664,-525.616653501422,-0.3670934733481148,1147.2055488132705,-57559237.129200935,388528.37811772106,-237745039.97865725,-592543.3357896248,neutral,0,0
2015-04-30,nifty,-264917.637954718,92252.27272727272,1219.9241702102372,592.5090909090909,0.0,-897539.1285932513,81571007.96333008,59429078.33267496,0.7285563807105468,906.216630559664,829.9150234424649,-76.30160711719918,-0.08419797711070101,1296.9355841139895,141000086.29600504,-897539.1285932513,22141929.630655117,-172665.36522744532,neutral,0,0
2015-05-04,nifty,158695.93425082054,-342242.6496292111,900.2506351202239,759.5794117647059,792597.2156392006,-161504.44849585465,16100.0,-36957580.894667394,-2295.501918923441,829.9150234424649,1266.1534295187123,436.23840607624743,0.5256422570430674,1248.3214378917085,-36941480.894667394,631092.767143346,36973680.894667394,-183546.71537839057,neutral,1,0
2015-05-05,nifty,-495041.24238556105,-550918.757516789,2225.7295863101517,306.5772727272727,-165267.97647634704,244816.68081501708,102155845.1597952,-49210552.52481209,-0.4817203797573745,1266.1534295187123,445.35666569128347,-820.7967638274288,-0.6482601118408126,1166.789165197567,52945292.63498311,79548.70433867004,151366397.68460727,-1045959.9999023501,neutral,0,0
2015-05-06,nifty,0.0,315258.03746612853,160.66333138256698,730.05,449157.50242848054,0.0,-76533416.0024206,54783366.460872,-0.7158097641837823,445.35666569128347,1295.2040228101139,849.8473571188304,1.9082398953200703,975.895006654642,-21750049.541548602,449157.50242848054,-131316782.4632926,315258.03746612853,bullish,1,1
2015-05-07,nifty,-342243.55950438906,0.0,2040.7636011757832,549.6444444444445,314741.8928679442,-261579.10313033703,5294628.718867071,16250.0,0.003069148161814286,1295.2040228101139,1246.6405474873873,-48.56347532272662,-0.037494845960532014,948.5691544044475,5310878.718867071,53162.78973760718,5278378.718867071,-342243.55950438906,neutral,0,0
2015-05-08,nifty,644443.9233952021,-52.77777777777778,1317.2,1176.0810949747747,285367.179521364,237127.44071460023,0.0,141850.0,0.0,1246.6405474873873,936.9583333333334,-309.6822141540539,-0.24841339773378987,1016.6539377899924,141850.0,522494.6202359642,-141850.0,644391.1456174244,bearish,0,0
2015-05-11,nifty,-238265.64326715746,-589023.6938068434,1457.1666666666667,416.75,-181884.9554854492,-331880.56441369257,-51875412.28454819,35206933.75052456,-0.6786824855946528,936.9583333333334,-171.16151692864878,-1108.1198502619823,-1.1826778319156657,1038.062599768166,-16668478.534023635,-513765.51989914174,-87082346.03507274,-827289.3370740009,neutral,0,0
2015-05-12,nifty,-235500.56842389272,-19615.909090909092,599.8715274742516,-942.1945613315492,206504.23995757202,252332.0,39437135.66408757,1412775.0,0.0358234688247531,-171.16151692864878,33.76555540979342,204.9270723384422,-1.1972730553905355,750.5996104786939,40849910.66408757,458836.239957572,38024360.66408757,-255116.4775148018,neutral,1,0
2015-05-13,nifty,335244.54315102677,242597.70511744038,699.477472316594,-631.9463614970072,0.0,593797.9852121597,79815036.13559297,47433953.75439706,0.594298468697231,33.76555540979342,847.5863984670218,813.8208430572283,24.102101481238666,668.2813884223958,127248989.88999003,593797.9852121597,32381082.38119591,577842.2482684671,bullish,1,1
2015-05-14,nifty,14632.692307692309,1923.611111111111,1930.6159006565854,-235.44310372254182,414422.4900732907,293420.2541064465,4035325.0,25360153.044654172,6.284537935520477,847.5863984670218,1881.9510054486882,1034.3646069816664,1.2203648015735729,578.7578635537773,29395478.044654172,707842.7441797373,-21324828.044654172,16556.303418803418,bullish,1,0
2015-05-15,nifty,259379.84613542072,-1183901.1695069314,653.9591437330959,3109.9428671642804,3542.207913086633,321239.0020250833,-48763508.17640436,-49202522.88716949,1.0090029353338765,1881.9510054486882,2152.096855546215,270.1458500975268,0.14354563392744626,705.8199551460375,-97966031.06357384,324781.2099381699,439014.7107651308,-924521.3233715107,neutral,1,0
2015-05-18,nifty,-381584.45716280077,717308.3798520621,972.8208333333332,3331.3728777590973,-322849.18336583016,-105998.96437784084,-39179580.38091278,414450.0,-0.010578214364998883,2152.096855546215,436.7504440874419,-1715.3464114587732,-0.7970581839930285,948.8476595886139,-38765130.38091278,-428848.14774367097,-39594030.38091278,335723.9226892613,bearish,0,0
2015-05-19,nifty,0.0,441540.8821045457,-461.38472453814114,1334.885612713025,246827.49555431685,0.0,65851227.32212649,20458666.89775165,0.3106801153101271,436.7504440874419,663.6701423949587,226.9196983075168,0.5195637494579974,1070.430051791832,86309894.21987814,246827.49555431685,45392560.42437484,441540.8821045457,bullish,1,0
2015-05-20,nifty,1259579.3626594588,0.0,612.1465347899174,715.19375,-175344.28031874806,296899.54253755824,-33202603.530628033,52327005.08613785,-1.5759910224470304,663.6701423949587,975.9267181665828,312.25657577162406,0.47049965913005637,1196.4109691888648,19124401.55550982,121555.26221881018,-85529608.61676589,1259579.3626594588,bullish,1,0
2015-05-21,nifty,423945.64113355725,531504.083578546,1499.5279375344137,452.32549879875177,-266878.14617119497,-106394.11642927205,-76085873.47271658,52300133.37504531,-0.6873829659562161,975.9267181665828,-112.09117083691632,-1088.017889003499,-1.1148561349437134,1222.0790331287772,-23785740.097671278,-373272.262600467,-128386006.8477619,955449.7247121031,bearish,0,0
2015-05-22,nifty,388316.29238153796,45581.58041774492,-819.8855206060609,595.7031789322283,-275599.13427813124,29696.0,49375.0,53135581.52701937,1076.1636764965947,-112.09117083691632,182.18874227743572,294.27991311435204,-2.6253621129759255,823.2705978716564,53184956.52701937,-245903.13427813124,-53086206.52701937,433897.8727992829,bullish,1,1
2015-05-25,nifty,-578612.4031084024,289110.3767064681,1278.4111111111113,-914.0336265562398,36951.0,-246809.8552779069,-107592824.11261815,-62528430.19591288,0.5811579974001235,182.18874227743572,457.05582640962564,274.8670841321899,1.508694119604955,429.2889752179005,-170121254.30853105,-209858.8552779069,-45064393.916705266,-289502.0264019343,neutral,1,0
2015-05-26,nifty,-325.0,4350.831537931716,1132.0199133803105,-217.9082605610592,63503.20605966059,318320.2858364493,-53641894.17113575,-19926013.434826273,0.37146364316024266,457.05582640962564,1915.2566039255835,1458.2007775159577,3.1904215924141384,433.3500516823372,-73567907.60596202,381823.4918961099,-33715880.73630948,4025.8315379317164,bullish,1,1
2015-05-27,nifty,115.38461538461539,41443.26476194646,2798.1100152789727,1032.4031925721943,899.3536090918933,-275497.4621511109,-37296613.04026743,-120611484.9973824,3.2338455201592637,1915.2566039255835,630.2257055306889,-1285.0308983948946,-0.670944507258738,683.6673439884622,-157908098.03764984,-274598.10854201904,83314871.95711496,41558.64937733108,bearish,0,0
2015-05-28,nifty,-443034.1369998293,35648.58393636343,1714.7045454545455,-454.2531343931679,837792.6869211961,-371438.90461161674,415550.0,1199400.0,2.886295271327157,630.2257055306889,-757.384358593515,-1387.6100641242037,-2.201766846301121,614.5271414612833,1614950.0,466353.7823095793,-783850.0,-407385.55306346586,neutral,0,1
2015-05-29,nifty,457806.233341763,454561.6617877438,1094.3465124761567,-2609.1152296631867,6446.0,280693.0369382881,49902785.55148548,-48075661.68626947,-0.9633863351509518,-757.384358593515,-300.75663029550293,456.6277282980121,-0.6029009222556209,485.4685039099636,1827123.8652160093,287139.0369382881,97978447.23775494,912367.8951295068,bullish,1,0
2015-06-01,nifty,517382.73877196,357377.38123283855,-515.1745245527734,-86.33873603823244,288151.5875045555,91.0,31765930.70406231,70840987.46988511,2.2300932445472403,-300.75663029550293,-455.0245745862851,-154.26794429078217,0.5129328126173279,388.8794293953759,102606918.17394742,288242.5875045555,-39075056.7658228,874760.1200047985,bearish,0,0
2015-06-03,nifty,12853.873305822981,0.0,-301.238350693187,-608.8107984793832,288411.49266017805,559361.0744523578,779225.0,4417871.673675604,5.669571271039307,-455.0245745862851,257.4052841591769,712.4298587454621,-1.5656953460001881,206.46334919619375,5197096.673675604,847772.5671125359,-3638646.673675604,12853.873305822981,bullish,1,0
2015-06-04,nifty,99846.86446398434,-387755.8000065755,1119.0653172529887,-604.2547489346349,473034.50399898784,106259.14591111548,58229638.6871796,-42172754.49710554,-0.7242489468922413,257.4052841591769,-463.0159189113192,-720.4212030704962,-2.7987817166371562,-125.10691475708754,16056884.190074064,579293.6499101033,100402393.18428513,-287908.93554259115,neutral,0,1
